booking_id,tourist_country,hotel_city,arrival_date,hotel_stars,meal_plan,room_type,nights,price_per_night,transport_type,booking_channel
B1502,UK,Colombo,2024-05-08,3,Full Board,Deluxe,2,7888.0,Taxi,Online
B1503,France,Colombo,2024-05-15,5,Breakfast,Deluxe,2,23117.0,Train,Direct
B1504,USA,Negombo,2024-01-25,3,Full Board,Deluxe,3,8244.0,Bus,Travel Agency
B1505,UK,Negombo,2024-02-27,3,Breakfast,Standard,6,8775.0,Bus,Travel Agency
B1506,France,Colombo,2024-08-12,4,Breakfast,Standard,6,14380.0,Train,Travel Agency
B1507,France,Kandy,2024-12-16,3,Room Only,Suite,3,8342.0,Flight,Online
B1508,UK,Colombo,2024-06-17,5,Breakfast,Budget,4,25544.0,Train,Direct
B1509,UK,Kandy,2024-04-27,4,Breakfast,Deluxe,1,,Flight,Online
B1510,Germany,Colombo ,2024-02-04,4,Half Board,Standard,3,14262.0,Bus,Direct
B1511,  Germany  ,Galle,2024-07-04,5,Room Only,Suite,5,25597.0,Taxi,Online
B1512,USA,Galle,2024-12-08,4,Breakfast,Budget,2,15109.0,Bus,Travel Agency
B1513,India,Kandy,2024-09-20,3,Room Only,Deluxe,3,7969.0,Train,Travel Agency
B1514,China,Colombo,2024-04-29,3,Room Only,Suite,6,7604.0,Bus,Agent
B1515,China,Kandy,2024-03-24,5,Breakfast,Standard,5,26461.0,Train,Online
B1516,Germany,Kandy,2024-03-21,5,Breakfast,Standard,5,26834.0,Flight,Agent
B1517,France,Colombo,2024-04-27,3,Room Only,Budget,1,,Taxi,Travel Agency
B1518,Australia,Kandy,2024-11-19,5,Full Board,Suite,1,22556.0,Flight,Direct
B1519,UK,Colombo,2024-04-30,5,Half Board,Deluxe,6,,Flight,Online
B1520,  USA  ,Galle,2024-10-08,5,Breakfast,Standard,3,24046.0,Bus,Online
B1521,USA,Colombo ,2024-07-25,3,Room Only,Deluxe,7,8504.0,Bus,Travel Agency
B1522,UK,Galle,2024-08-11,4,Full Board,Suite,3,13776.0,Flight,Travel Agency
B1523,UK,Colombo,2024-04-25,4,Room Only,Suite,5,14471.0,Taxi,Direct
B1524,Germany,Colombo,2024-10-14,3,Full Board,Suite,5,7523.0,Train,Travel Agency
B1525,China,Colombo,2024-11-06,4,Room Only,Standard,5,14800.0,Flight,Travel Agency
B1526,China,Galle ,2024-02-07,4,Room Only,Deluxe,7,15274.0,Train,Direct
B1527,Germany,Kandy,2024-12-20,5,Breakfast,Standard,1,27216.0,Train,Travel Agency
B1528,India,Galle,2024-11-19,5,Breakfast,Suite,1,24013.0,Flight,Online
B1529,Germany,Negombo,2024-02-07,4,Half Board,Deluxe,5,14443.0,Flight,Travel Agency
B1530,  UK  ,Galle,2024-09-06,4,Full Board,Standard,7,13723.0,Train,Direct
B1531,India,Colombo,2024-05-16,3,Breakfast,Standard,5,8708.0,Bus,Online
B1532,Australia,Negombo,2024-05-15,5,Half Board,Deluxe,2,23026.0,Bus,Direct
B1533,UK,Kandy,2024-09-15,3,Room Only,Standard,2,8551.0,Bus,Travel Agency
B1534,UK,Galle,2024-02-02,5,Full Board,Standard,6,26992.0,Taxi,Direct
B1535,  UK  ,Colombo,2024-08-28,3,Breakfast,Deluxe,6,8616.0,Bus,Online
B1536,China,Negombo ,2024-09-21,3,Breakfast,Deluxe,6,7924.0,Flight,Agent
B1537,Australia,Kandy,2024-07-10,3,Full Board,Budget,1,8458.0,Flight,Online
B1538,UK,Colombo,2024-08-25,3,Room Only,Deluxe,2,7883.0,Flight,Direct
B1539,USA,Colombo ,2024-10-18,3,Breakfast,Budget,1,7939.0,Taxi,Direct
B1540,Germany,Negombo,2024-11-30,3,Half Board,Deluxe,6,7668.0,Train,Travel Agency
B1541,UK,Negombo,2024-06-25,3,Half Board,Deluxe,4,8425.0,Taxi,Online
B1542,Germany,Colombo ,2024-08-30,3,Half Board,Budget,2,8642.0,Flight,Online
B1543,India,Kandy,2024-11-08,4,Breakfast,Standard,1,14904.0,Bus,Agent
B1544,USA,Kandy,2024-09-25,3,Half Board,Standard,4,8047.0,Taxi,Direct
B1545,USA,Kandy,2024-10-28,5,Breakfast,Deluxe,3,27154.0,Train,Direct
B1546,UK,Negombo,2024-11-18,4,Full Board,Standard,5,13642.0,Bus,Online
B1547,India,Colombo,2024-07-03,4,Half Board,Deluxe,1,14592.0,Taxi,Agent
B1548,France,Kandy,2024-10-03,4,Half Board,Budget,1,14980.0,Bus,Online
B1549,Australia,Colombo,2024-02-12,3,Full Board,Suite,1,8161.0,Flight,Agent
B1550,Australia,Galle,2024-01-28,5,Breakfast,Standard,6,22618.0,Bus,Agent
B1551,India,Negombo,2024-12-15,3,Room Only,Budget,6,7416.0,Taxi,Direct
B1552,India,Negombo,2024-01-06,3,Full Board,Budget,1,7711.0,Bus,Agent
B1553,Australia,Colombo ,2024-12-01,5,Half Board,Suite,6,26952.0,Bus,Online
B1554,France,Colombo,2024-08-14,5,Breakfast,Standard,4,25474.0,Flight,Direct
B1555,India,Colombo,2024-04-28,5,Room Only,Budget,1,27412.0,Bus,Agent
B1556,UK,Galle,2024-10-23,3,Room Only,Deluxe,3,7401.0,Flight,Agent
B1557,China,Galle,2024-02-02,3,Half Board,Budget,2,8784.0,Bus,Agent
B1558,  USA  ,Colombo,2024-07-10,5,Half Board,Standard,1,24306.0,Flight,Online
B1559,Germany,Kandy,2024-11-25,3,Full Board,Suite,7,8075.0,Flight,Travel Agency
B1560,UK,Galle,2024-05-03,4,Half Board,Standard,6,16169.0,Train,Agent
B1561,Germany,Negombo ,2024-07-10,3,Room Only,Budget,4,7985.0,Taxi,Agent
B1562,UK,Colombo,2024-01-06,3,Full Board,Standard,4,7700.0,Train,Travel Agency
B1563,Germany,Colombo ,2024-02-01,5,Breakfast,Standard,2,26446.0,Bus,Direct
B1564,USA,Colombo,2024-01-21,5,Full Board,Budget,3,23721.0,Taxi,Direct
B1565,Australia,Colombo,2024-07-20,4,Breakfast,Standard,5,16282.0,Bus,Direct
B1566,Germany,Galle,2024-10-15,5,Full Board,Deluxe,7,25327.0,Train,Online
B1567,USA,Colombo,2024-07-21,3,Breakfast,Standard,4,8273.0,Train,Online
B1568,India,Kandy,2024-02-09,4,Full Board,Suite,1,15584.0,Train,Online
B1569,France,Galle,2024-04-25,5,Room Only,Standard,2,24657.0,Train,Online
B1570,China,Colombo,2024-09-25,3,Full Board,Budget,6,7785.0,Flight,Travel Agency
B1571,India,Kandy ,2024-06-19,5,Room Only,Deluxe,5,26248.0,Taxi,Agent
B1572,Germany,Colombo,2024-01-26,4,Breakfast,Suite,5,15796.0,Train,Online
B1573,Australia,Kandy,2024-10-24,4,Breakfast,Deluxe,3,16384.0,Bus,Online
B1574,UK,Galle,2024-09-01,3,Room Only,Budget,2,8081.0,Bus,Agent
B1575,UK,Galle,2024-03-20,3,Half Board,Budget,3,7645.0,Bus,Agent
B1576,France,Galle,2024-02-03,4,Half Board,Standard,6,13530.0,Train,Online
B1577,Russia,Colombo,2024-12-22,3,Breakfast,Standard,2,8347.0,Taxi,Direct
B1578,France,Colombo,2024-04-09,3,Breakfast,Budget,4,7736.0,Flight,Travel Agency
B1579,China,Galle,2024-06-25,5,Breakfast,Suite,4,24797.0,Taxi,Online
B1580,USA,Galle,2024-11-29,3,Room Only,Suite,6,8613.0,Flight,Travel Agency
B1581,  UK  ,Negombo,2024-10-25,5,Breakfast,Budget,7,22645.0,Train,Direct
B1582,UK,Kandy,2024-04-13,3,Full Board,Suite,1,8001.0,Bus,Travel Agency
B1583,France,Galle,2024-07-20,4,Room Only,Suite,2,15601.0,Train,Online
B1584,India,Colombo,2024-10-24,4,Half Board,Deluxe,6,13608.0,Taxi,Travel Agency
B1585,China,Colombo,2024-04-25,5,Full Board,Deluxe,1,24011.0,Taxi,Agent
B1586,UK,Colombo,2024-03-01,3,Half Board,Standard,3,7546.0,Taxi,Agent
B1587,Australia,Kandy,2024-06-13,4,Breakfast,Budget,6,15044.0,Flight,Travel Agency
B1588,China,Colombo,2024-11-14,4,Breakfast,Standard,6,14433.0,Flight,Travel Agency
B1589,India,Colombo,2024-03-09,5,Half Board,Suite,2,26944.0,Flight,Direct
B1590,India,Colombo,2024-01-18,5,Breakfast,Budget,1,26032.0,Bus,Travel Agency
B1591,USA,Kandy,2024-08-27,5,Full Board,Deluxe,4,24154.0,Taxi,Travel Agency
B1592,USA,Colombo,2024-11-21,4,Breakfast,Deluxe,2,14809.0,Taxi,Direct
B1593,Germany,Kandy,2024-02-02,4,Breakfast,Deluxe,2,13737.0,Bus,Direct
B1594,Australia,Kandy,2024-11-12,4,Room Only,Deluxe,2,15781.0,Train,Direct
B1595,India,Colombo,2024-08-16,3,Room Only,Standard,1,7925.0,Bus,Agent
B1596,Germany,Colombo,2024-04-02,4,Room Only,Deluxe,1,16493.0,Bus,Agent
B1597,Australia,Galle,2024-06-03,4,Half Board,Standard,6,15928.0,Taxi,Travel Agency
B1598,UK,Negombo,2024-12-14,3,Room Only,Budget,4,8704.0,Bus,Agent
B1599,India,Kandy,2024-02-17,5,Half Board,Deluxe,2,23545.0,Bus,Agent
B1600,USA,Colombo,2024-12-14,5,Full Board,Budget,1,24986.0,Train,Online
B1601,India,Galle,2024-03-16,3,Full Board,Suite,4,7411.0,Taxi,Travel Agency
B1602,  UK  ,Colombo,2024-05-22,3,Room Only,Deluxe,7,7444.0,Taxi,Online
B1603,  India  ,Kandy,2024-01-24,3,Room Only,Standard,4,8570.0,Train,Agent
B1604,Germany,Galle,2024-04-09,3,Full Board,Budget,5,7681.0,Flight,Agent
B1605,China,Colombo,2024-03-25,3,Breakfast,Budget,2,7804.0,Bus,Direct
B1606,India,Negombo,2024-01-14,5,Breakfast,Suite,7,23730.0,Train,Direct
B1607,Australia,Galle,2024-04-19,3,Breakfast,Standard,2,8223.0,Taxi,Agent
B1608,Germany,Kandy,2024-01-01,4,Half Board,Suite,6,15580.0,Train,Direct
B1609,India,Kandy,2024-01-18,4,Full Board,Budget,1,15153.0,Taxi,Online
B1610,Germany,Negombo ,2024-09-15,3,Breakfast,Suite,1,7357.0,Taxi,Online
B1611,China,Negombo,2024-10-10,3,Breakfast,Budget,7,7988.0,Taxi,Direct
B1612,India,Colombo,2024-08-14,4,Breakfast,Standard,2,16439.0,Train,Agent
B1613,USA,Colombo,2024-02-24,5,Half Board,Deluxe,2,24230.0,Train,Agent
B1614,India,Kandy,2024-11-12,4,Breakfast,Deluxe,6,13647.0,Taxi,Agent
B1615,USA,Negombo,2024-05-05,3,Room Only,Budget,3,7834.0,Taxi,Direct
B1616,Germany,Colombo,2024-10-13,4,Room Only,Deluxe,2,13540.0,Flight,Agent
B1617,China,Kandy,2024-05-26,5,Full Board,Standard,5,26640.0,Taxi,Direct
B1618,  India  ,Kandy,2024-07-04,4,Half Board,Budget,7,14022.0,Flight,Direct
B1619,India,Colombo,2024-12-10,4,Half Board,Suite,3,13550.0,Flight,Travel Agency
B1620,India,Kandy,2024-07-02,3,Room Only,Suite,7,7200.0,Train,Online
B1621,UK,Colombo,2024-11-14,5,Full Board,Budget,2,26144.0,Flight,Agent
B1622,  Germany  ,Galle,2024-08-08,5,Full Board,Suite,5,25332.0,Taxi,Travel Agency
B1623,Germany,Colombo,2024-08-06,4,Full Board,Standard,1,15893.0,Train,Agent
B1624,USA,Kandy,2024-06-22,5,Full Board,Suite,3,23686.0,Train,Direct
B1625,China,Kandy,2024-06-07,3,Room Only,Deluxe,2,7573.0,Train,Online
B1626,India,Colombo,2024-06-27,4,Full Board,Deluxe,3,15189.0,Taxi,Direct
B1627,UK,Kandy,2024-10-14,4,Full Board,Deluxe,3,15134.0,Taxi,Travel Agency
B1628,Germany,Negombo ,2024-02-15,4,Breakfast,Suite,3,14779.0,Flight,Direct
B1629,India,Kandy,2024-12-23,3,Full Board,Standard,1,8142.0,Taxi,Direct
B1630,Russia,Kandy,2024-02-26,5,Half Board,Standard,5,25979.0,Train,Direct
B1631,Germany,Galle,2024-04-01,4,Half Board,Budget,2,15087.0,Taxi,Travel Agency
B1632,UK,Colombo,2024-06-09,5,Half Board,Deluxe,5,24467.0,Bus,Travel Agency
B1633,Russia,Galle,2024-05-29,5,Breakfast,Deluxe,6,23786.0,Flight,Direct
B1634,Australia,Kandy,2024-11-07,3,Half Board,Deluxe,5,7921.0,Train,Direct
B1635,Germany,Galle,2024-12-02,5,Breakfast,Standard,2,22738.0,Bus,Travel Agency
B1636,USA,Colombo,2024-10-21,5,Half Board,Budget,2,23288.0,Flight,Travel Agency
B1637,UK,Kandy,2024-01-23,4,Half Board,Deluxe,7,15055.0,Train,Direct
B1638,India,Kandy,2024-10-26,3,Breakfast,Budget,2,7216.0,Bus,Direct
B1639,India,Colombo,2024-11-08,3,Room Only,Budget,2,8635.0,Bus,Online
B1640,USA,Kandy,2024-07-20,4,Full Board,Standard,3,15247.0,Taxi,Online
B1641,France,Negombo,2024-11-08,3,Room Only,Deluxe,6,7776.0,Bus,Agent
B1642,India,Colombo,2024-04-24,5,Half Board,Budget,2,23983.0,Train,Agent
B1643,China,Colombo ,2024-05-07,3,Half Board,Suite,3,7492.0,Taxi,Agent
B1644,UK,Kandy,2024-10-23,4,Full Board,Budget,1,15156.0,Bus,Agent
B1645,USA,Negombo,2024-03-19,5,Room Only,Suite,4,26946.0,Flight,Travel Agency
B1646,India,Galle,2024-01-30,3,Breakfast,Deluxe,1,7461.0,Bus,Travel Agency
B1647,USA,Galle,2024-03-22,3,Breakfast,Standard,5,8790.0,Train,Online
B1648,India,Negombo ,2024-04-20,3,Room Only,Standard,1,7551.0,Bus,Travel Agency
B1649,China,Galle,2024-08-07,4,Half Board,Budget,4,16067.0,Train,Travel Agency
B1650,France,Colombo,2024-01-30,3,Half Board,Deluxe,2,7289.0,Train,Agent
B1651,India,Kandy,2024-04-30,3,Breakfast,Deluxe,6,8668.0,Train,Online
B1652,UK,Negombo,2024-10-24,5,Room Only,Budget,4,26088.0,Train,Agent
B1653,UK,Galle,2024-07-30,4,Full Board,Budget,7,16252.0,Taxi,Direct
B1654,China,Galle,2024-04-03,4,Room Only,Suite,3,15419.0,Train,Travel Agency
B1655,China,Colombo,2024-02-02,3,Breakfast,Deluxe,5,7264.0,Bus,Travel Agency
B1656,  USA  ,Negombo ,2024-03-16,3,Full Board,Standard,6,7500.0,Flight,Agent
B1657,Russia,Colombo,2024-08-22,5,Room Only,Standard,6,24233.0,Taxi,Online
B1658,Australia,Kandy,2024-01-26,4,Half Board,Budget,7,15387.0,Train,Agent
B1659,China,Colombo,2024-06-30,3,Half Board,Budget,4,7363.0,Train,Agent
B1660,USA,Colombo,2024-10-12,4,Breakfast,Standard,1,14582.0,Bus,Agent
B1661,India,Colombo,2024-05-13,5,Full Board,Standard,2,26200.0,Flight,Agent
B1662,  India  ,Negombo,2024-01-10,4,Full Board,Deluxe,1,14312.0,Flight,Agent
B1663,China,Galle,2024-12-16,4,Room Only,Deluxe,2,15864.0,Taxi,Travel Agency
B1664,UK,Kandy,2024-12-02,3,Breakfast,Deluxe,4,7573.0,Train,Travel Agency
B1665,USA,Colombo,2024-07-02,5,Breakfast,Budget,4,22902.0,Taxi,Direct
B1666,China,Colombo,2024-07-07,5,Breakfast,Standard,5,23929.0,Flight,Direct
B1667,USA,Colombo,2024-03-18,5,Half Board,Deluxe,7,25824.0,Taxi,Agent
B1668,USA,Colombo,2024-07-28,3,Half Board,Standard,1,7890.0,Flight,Direct
B1669,UK,Galle,2024-06-22,3,Breakfast,Standard,6,7371.0,Flight,Online
B1670,France,Galle,2024-03-21,3,Room Only,Standard,7,7442.0,Train,Online
B1671,China,Negombo ,2024-12-30,4,Breakfast,Suite,5,14751.0,Taxi,Travel Agency
B1672,  USA  ,Colombo,2024-06-16,4,Room Only,Suite,3,16466.0,Train,Online
B1673,Germany,Kandy,2024-09-11,4,Full Board,Standard,7,14441.0,Bus,Travel Agency
B1674,France,Galle,2024-03-01,5,Full Board,Standard,2,23980.0,Train,Online
B1675,India,Colombo,2024-02-08,3,Breakfast,Budget,3,8304.0,Flight,Direct
B1676,UK,Negombo,2024-05-24,5,Full Board,Budget,1,24855.0,Taxi,Agent
B1677,  China  ,Negombo,2024-05-22,5,Room Only,Standard,5,25991.0,Flight,Online
B1678,India,Colombo,2024-12-18,5,Breakfast,Budget,1,22526.0,Train,Agent
B1679,India,Negombo ,2024-01-02,4,Room Only,Deluxe,7,14038.0,Train,Agent
B1680,India,Galle,2024-08-01,5,Breakfast,Budget,1,24755.0,Taxi,Agent
B1681,Australia,Negombo,2024-03-31,5,Breakfast,Suite,6,26448.0,Train,Agent
B1682,USA,Kandy,2024-11-21,3,Full Board,Standard,4,7927.0,Train,Travel Agency
B1683,UK,Negombo,2024-04-07,3,Breakfast,Standard,2,8347.0,Train,Online
B1684,USA,Colombo,2024-04-05,4,Room Only,Suite,3,15624.0,Flight,Travel Agency
B1685,India,Galle ,2024-08-04,5,Half Board,Standard,1,25674.0,Flight,Direct
B1686,UK,Kandy,2024-07-28,3,Full Board,Budget,3,8751.0,Taxi,Agent
B1687,China,Colombo,2024-12-11,3,Breakfast,Suite,4,7789.0,Taxi,Travel Agency
B1688,India,Galle,2024-03-11,4,Full Board,Standard,3,15350.0,Train,Direct
B1689,China,Kandy,2024-01-05,4,Half Board,Standard,5,16084.0,Flight,Travel Agency
B1690,USA,Kandy,2024-10-29,4,Room Only,Suite,5,15356.0,Taxi,Online
B1691,Germany,Colombo,2024-12-14,4,Half Board,Deluxe,6,15353.0,Bus,Travel Agency
B1692,UK,Kandy,2024-09-15,4,Room Only,Suite,4,14227.0,Taxi,Direct
B1693,Germany,Kandy,2024-07-13,4,Room Only,Deluxe,3,14448.0,Train,Travel Agency
B1694,UK,Galle,2024-01-17,3,Full Board,Standard,4,7262.0,Taxi,Direct
B1695,UK,Kandy,2024-05-18,5,Half Board,Deluxe,5,23021.0,Train,Online
B1696,Germany,Negombo,2024-01-22,4,Full Board,Deluxe,6,15944.0,Train,Travel Agency
B1697,  Russia  ,Kandy ,2024-07-31,3,Room Only,Standard,4,8461.0,Flight,Online
B1698,India,Kandy,2024-12-13,4,Room Only,Deluxe,6,14109.0,Bus,Travel Agency
B1699,USA,Colombo,2024-08-12,5,Half Board,Suite,4,25347.0,Taxi,Online
B1700,UK,Negombo,2024-01-18,3,Room Only,Standard,4,7795.0,Flight,Online
B1701,India,Negombo,2024-03-08,5,Room Only,Suite,4,23871.0,Bus,Travel Agency
B1702,France,Kandy,2024-06-03,3,Full Board,Standard,7,8444.0,Flight,Direct
B1703,India,Kandy,2024-06-10,4,Breakfast,Standard,7,14042.0,Flight,Direct
B1704,China,Colombo,2024-01-16,4,Full Board,Deluxe,4,16202.0,Bus,Direct
B1705,Germany,Kandy,2024-06-16,3,Room Only,Standard,5,7560.0,Flight,Travel Agency
B1706,India,Galle,2024-04-21,3,Breakfast,Budget,1,8385.0,Taxi,Agent
B1707,Australia,Colombo,2024-08-29,3,Breakfast,Suite,4,7451.0,Bus,Agent
B1708,USA,Colombo,2024-06-15,3,Breakfast,Deluxe,2,8290.0,Bus,Agent
B1709,India,Negombo,2024-06-16,4,Half Board,Budget,4,13699.0,Bus,Online
B1710,India,Kandy,2024-05-12,4,Full Board,Deluxe,3,14914.0,Bus,Agent
B1711,India,Kandy,2024-05-31,3,Full Board,Budget,3,8128.0,Taxi,Agent
B1712,  China  ,Colombo,2024-04-28,4,Room Only,Standard,2,13874.0,Train,Travel Agency
B1713,China,Colombo,2024-11-25,5,Breakfast,Suite,1,25064.0,Train,Online
B1714,Germany,Colombo,2024-05-26,5,Full Board,Standard,3,25921.0,Bus,Agent
B1715,India,Galle,2024-04-18,4,Breakfast,Suite,7,15917.0,Flight,Online
B1716,India,Galle,2024-04-06,4,Half Board,Suite,4,13762.0,Taxi,Travel Agency
B1717,Germany,Kandy,2024-02-03,4,Breakfast,Standard,7,14688.0,Bus,Travel Agency
B1718,Russia,Colombo ,2024-11-08,5,Room Only,Budget,1,22741.0,Bus,Travel Agency
B1719,Australia,Galle,2024-12-16,5,Half Board,Standard,1,26021.0,Taxi,Direct
B1720,India,Colombo,2024-09-20,5,Half Board,Suite,5,24353.0,Train,Direct
B1721,  India  ,Galle,2024-06-27,5,Breakfast,Budget,7,25461.0,Train,Agent
B1722,Germany,Kandy,2024-12-04,5,Room Only,Standard,3,25144.0,Train,Travel Agency
B1723,Australia,Galle,2024-09-27,4,Half Board,Deluxe,7,13796.0,Bus,Agent
B1724,UK,Negombo,2024-09-24,3,Room Only,Standard,6,7548.0,Flight,Agent
B1725,India,Kandy,2024-02-11,5,Breakfast,Suite,7,25193.0,Bus,Direct
B1726,UK,Galle,2024-12-02,5,Breakfast,Budget,4,24840.0,Flight,Direct
B1727,India,Kandy,2024-04-16,3,Half Board,Budget,6,8526.0,Bus,Online
B1728,USA,Galle,2024-12-08,4,Breakfast,Standard,6,14683.0,Flight,Online
B1729,UK,Colombo,2024-09-29,3,Full Board,Deluxe,2,8234.0,Bus,Direct
B1730,UK,Colombo,2024-09-28,4,Room Only,Budget,1,14350.0,Flight,Agent
B1731,  UK  ,Colombo,2024-06-24,5,Full Board,Standard,4,26287.0,Train,Travel Agency
B1732,Germany,Kandy,2024-10-17,3,Breakfast,Deluxe,2,8477.0,Flight,Online
B1733,Russia,Negombo,2024-08-08,3,Half Board,Deluxe,4,8265.0,Flight,Direct
B1734,UK,Kandy,2024-04-05,4,Half Board,Budget,1,14639.0,Train,Travel Agency
B1735,China,Galle,2024-05-02,4,Full Board,Standard,4,13584.0,Train,Travel Agency
B1736,India,Colombo,2024-05-07,4,Breakfast,Budget,4,15921.0,Bus,Online
B1737,UK,Negombo,2024-11-15,5,Full Board,Deluxe,6,26958.0,Bus,Direct
B1738,Russia,Negombo,2024-01-20,3,Room Only,Standard,4,8768.0,Flight,Direct
B1739,India,Negombo,2024-09-17,3,Half Board,Deluxe,6,7632.0,Flight,Agent
B1740,Australia,Kandy,2024-10-21,3,Full Board,Suite,4,7616.0,Flight,Agent
B1741,France,Negombo,2024-09-17,4,Half Board,Deluxe,7,16382.0,Flight,Agent
B1742,Germany,Negombo,2024-03-10,4,Room Only,Suite,3,16164.0,Flight,Travel Agency
B1743,Russia,Galle,2024-07-15,4,Room Only,Standard,3,16341.0,Flight,Travel Agency
B1744,  China  ,Kandy,2024-09-19,3,Breakfast,Standard,4,7654.0,Taxi,Travel Agency
B1745,UK,Colombo,2024-01-07,5,Room Only,Deluxe,2,25063.0,Taxi,Online
B1746,UK,Colombo,2024-03-26,3,Half Board,Budget,6,8555.0,Train,Online
B1747,  India  ,Kandy,2024-01-04,4,Half Board,Budget,1,13669.0,Taxi,Direct
B1748,India,Negombo,2024-05-02,5,Room Only,Budget,5,24913.0,Bus,Online
B1749,UK,Colombo,2024-08-26,3,Full Board,Standard,6,7823.0,Bus,Travel Agency
B1750,UK,Kandy,2024-06-01,3,Breakfast,Deluxe,1,7624.0,Train,Agent
B1751,France,Colombo,2024-04-08,4,Full Board,Suite,1,15562.0,Train,Online
B1752,India,Galle,2024-03-27,3,Breakfast,Budget,1,8151.0,Train,Travel Agency
B1753,  UK  ,Kandy,2024-04-10,4,Room Only,Budget,3,14894.0,Bus,Online
B1754,UK,Negombo ,2024-10-15,3,Room Only,Suite,2,8184.0,Flight,Agent
B1755,Germany,Colombo,2024-02-25,3,Full Board,Budget,6,8014.0,Flight,Travel Agency
B1756,UK,Galle,2024-06-10,5,Half Board,Suite,7,23059.0,Taxi,Online
B1757,Russia,Colombo,2024-01-04,4,Half Board,Deluxe,2,14721.0,Train,Agent
B1758,USA,Negombo,2024-04-04,4,Breakfast,Budget,6,14691.0,Train,Direct
B1759,India,Colombo,2024-12-06,5,Room Only,Deluxe,3,26209.0,Taxi,Travel Agency
B1760,UK,Galle,2024-08-03,5,Half Board,Deluxe,1,23623.0,Train,Travel Agency
B1761,China,Colombo ,2024-10-12,3,Breakfast,Deluxe,3,8523.0,Bus,Direct
B1762,UK,Kandy,2024-02-26,4,Room Only,Standard,7,14789.0,Taxi,Direct
B1763,Australia,Colombo,2024-10-11,4,Full Board,Standard,2,14890.0,Flight,Online
B1764,  Germany  ,Colombo,2024-04-28,4,Room Only,Budget,5,13597.0,Bus,Agent
B1765,UK,Kandy,2024-09-27,3,Full Board,Standard,7,7515.0,Bus,Agent
B1766,India,Kandy,2024-01-21,5,Breakfast,Budget,2,25370.0,Taxi,Direct
B1767,USA,Colombo,2024-02-03,3,Breakfast,Suite,6,8702.0,Train,Online
B1768,France,Galle,2024-01-02,3,Room Only,Budget,5,8030.0,Train,Direct
B1769,  Germany  ,Kandy,2024-11-09,3,Room Only,Budget,1,7603.0,Taxi,Online
B1770,France,Kandy,2024-11-17,3,Breakfast,Standard,6,7991.0,Taxi,Travel Agency
B1771,  India  ,Kandy ,2024-06-21,4,Room Only,Suite,4,16499.0,Taxi,Agent
B1772,Germany,Galle ,2024-10-28,5,Half Board,Standard,2,24672.0,Flight,Agent
B1773,UK,Negombo,2024-06-11,3,Half Board,Deluxe,3,8001.0,Bus,Agent
B1774,India,Galle,2024-01-07,3,Half Board,Standard,3,8420.0,Bus,Travel Agency
B1775,India,Kandy ,2024-11-01,4,Half Board,Deluxe,7,14713.0,Taxi,Agent
B1776,Germany,Colombo,2024-11-25,5,Room Only,Standard,6,26349.0,Flight,Agent
B1777,Germany,Kandy,2024-05-27,3,Breakfast,Suite,2,7253.0,Bus,Online
B1778,Australia,Kandy ,2024-07-02,5,Breakfast,Suite,3,23298.0,Train,Direct
B1779,India,Colombo,2024-02-18,5,Breakfast,Deluxe,1,25244.0,Taxi,Online
B1780,  Russia  ,Colombo,2024-01-10,4,Full Board,Budget,1,13682.0,Train,Agent
B1781,UK,Colombo,2024-10-14,3,Breakfast,Suite,1,7247.0,Train,Agent
B1782,  USA  ,Negombo,2024-08-06,3,Half Board,Budget,2,7246.0,Bus,Direct
B1783,India,Colombo,2024-05-12,4,Full Board,Budget,3,15465.0,Train,Travel Agency
B1784,China,Kandy,2024-01-13,3,Room Only,Deluxe,2,7210.0,Taxi,Agent
B1785,France,Colombo,2024-06-28,5,Full Board,Budget,4,27495.0,Train,Agent
B1786,USA,Colombo,2024-08-22,5,Breakfast,Suite,4,27434.0,Taxi,Travel Agency
B1787,India,Galle,2024-07-23,3,Breakfast,Deluxe,1,8730.0,Taxi,Travel Agency
B1788,France,Colombo,2024-11-15,4,Full Board,Suite,7,13741.0,Train,Online
B1789,UK,Negombo,2024-02-25,5,Half Board,Suite,3,27367.0,Train,Agent
B1790,UK,Colombo,2024-08-02,5,Full Board,Standard,1,23254.0,Bus,Travel Agency
B1791,USA,Colombo ,2024-05-11,5,Breakfast,Budget,4,25799.0,Bus,Direct
B1792,UK,Galle,2024-11-09,4,Breakfast,Budget,5,13940.0,Train,Online
B1793,India,Colombo,2024-10-27,4,Breakfast,Budget,5,15050.0,Taxi,Online
B1794,France,Colombo,2024-02-20,3,Room Only,Standard,1,7457.0,Bus,Direct
B1795,UK,Galle,2024-05-06,3,Room Only,Suite,1,7697.0,Taxi,Online
B1796,UK,Galle,2024-11-24,5,Full Board,Budget,1,23513.0,Flight,Agent
B1797,France,Kandy,2024-01-26,3,Room Only,Deluxe,1,8701.0,Train,Direct
B1798,UK,Colombo,2024-12-19,4,Room Only,Suite,7,15456.0,Taxi,Online
B1799,China,Kandy,2024-03-20,4,Room Only,Deluxe,1,15245.0,Bus,Travel Agency
B1800,  India  ,Colombo,2024-03-02,3,Breakfast,Suite,3,7557.0,Train,Online
B1801,Germany,Galle,2024-08-15,5,Room Only,Suite,2,26396.0,Flight,Agent
B1802,UK,Colombo,2024-12-19,5,Room Only,Suite,7,23273.0,Train,Travel Agency
